2025-01-07 at 17:09:04 | INFO | Loaded model from /root/code/MRIclass/results/007-ViT3D-S-8/checkpoints/0005000.pt
2025-01-07 at 20:11:56 | INFO | item: 564, logits: tensor([[0.1678, 0.0137]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 20:11:56 | INFO | item: 565, logits: tensor([[0.1660, 0.0131]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 20:12:03 | INFO | item: 566, logits: tensor([[0.1656, 0.0121]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 20:12:03 | INFO | item: 567, logits: tensor([[0.1678, 0.0130]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:12:03 | INFO | item: 568, logits: tensor([[0.1656, 0.0116]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:12:03 | INFO | item: 569, logits: tensor([[0.1664, 0.0121]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 20:12:10 | INFO | item: 570, logits: tensor([[0.1680, 0.0135]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:12:10 | INFO | item: 571, logits: tensor([[0.1671, 0.0137]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:12:10 | INFO | item: 572, logits: tensor([[0.1628, 0.0127]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 20:12:10 | INFO | item: 573, logits: tensor([[0.1672, 0.0125]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 20:12:15 | INFO | item: 574, logits: tensor([[0.1676, 0.0130]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:12:16 | INFO | item: 575, logits: tensor([[0.1674, 0.0122]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:12:16 | INFO | item: 576, logits: tensor([[0.1670, 0.0131]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:12:16 | INFO | item: 577, logits: tensor([[0.1661, 0.0120]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:12:28 | INFO | item: 578, logits: tensor([[0.1678, 0.0130]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:12:29 | INFO | item: 579, logits: tensor([[0.1627, 0.0133]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:12:29 | INFO | item: 580, logits: tensor([[0.1666, 0.0128]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:12:29 | INFO | item: 581, logits: tensor([[0.1672, 0.0130]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:12:38 | INFO | item: 582, logits: tensor([[0.1665, 0.0128]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:12:38 | INFO | item: 583, logits: tensor([[0.1683, 0.0139]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 20:12:38 | INFO | item: 584, logits: tensor([[0.1667, 0.0128]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 20:12:38 | INFO | item: 585, logits: tensor([[0.1630, 0.0122]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:12:46 | INFO | item: 586, logits: tensor([[0.1639, 0.0123]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:12:46 | INFO | item: 587, logits: tensor([[0.1681, 0.0130]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 20:12:46 | INFO | item: 588, logits: tensor([[0.1676, 0.0138]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 20:12:46 | INFO | item: 589, logits: tensor([[0.1675, 0.0137]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 20:12:56 | INFO | item: 590, logits: tensor([[0.1662, 0.0122]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:12:56 | INFO | item: 591, logits: tensor([[0.1659, 0.0131]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 20:12:56 | INFO | item: 592, logits: tensor([[0.1674, 0.0124]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:12:56 | INFO | item: 593, logits: tensor([[0.1631, 0.0125]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:13:07 | INFO | item: 594, logits: tensor([[0.1677, 0.0128]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:13:07 | INFO | item: 595, logits: tensor([[0.1651, 0.0113]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:13:07 | INFO | item: 596, logits: tensor([[0.1677, 0.0126]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 20:13:07 | INFO | item: 597, logits: tensor([[0.1630, 0.0121]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:13:15 | INFO | item: 598, logits: tensor([[0.1661, 0.0133]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 20:13:15 | INFO | item: 599, logits: tensor([[0.1678, 0.0127]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:13:16 | INFO | item: 600, logits: tensor([[0.1655, 0.0118]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:13:16 | INFO | item: 601, logits: tensor([[0.1674, 0.0127]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 20:13:25 | INFO | item: 602, logits: tensor([[0.1672, 0.0124]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 20:13:25 | INFO | item: 603, logits: tensor([[0.1663, 0.0119]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:13:26 | INFO | item: 604, logits: tensor([[0.1667, 0.0135]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:13:26 | INFO | item: 605, logits: tensor([[0.1671, 0.0141]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:13:36 | INFO | item: 606, logits: tensor([[0.1652, 0.0128]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:13:36 | INFO | item: 607, logits: tensor([[0.1663, 0.0126]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 20:13:36 | INFO | item: 608, logits: tensor([[0.1664, 0.0129]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:13:36 | INFO | item: 609, logits: tensor([[0.1672, 0.0136]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:13:46 | INFO | item: 610, logits: tensor([[0.1631, 0.0127]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:13:46 | INFO | item: 611, logits: tensor([[0.1674, 0.0127]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 20:13:46 | INFO | item: 612, logits: tensor([[0.1662, 0.0113]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:13:46 | INFO | item: 613, logits: tensor([[0.1665, 0.0125]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:13:54 | INFO | item: 614, logits: tensor([[0.1632, 0.0121]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:13:54 | INFO | item: 615, logits: tensor([[0.1678, 0.0137]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 20:13:54 | INFO | item: 616, logits: tensor([[0.1645, 0.0119]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:13:54 | INFO | item: 617, logits: tensor([[0.1662, 0.0126]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 20:14:02 | INFO | item: 618, logits: tensor([[0.1668, 0.0130]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:14:03 | INFO | item: 619, logits: tensor([[0.1650, 0.0119]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:14:03 | INFO | item: 620, logits: tensor([[0.1679, 0.0140]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:14:03 | INFO | item: 621, logits: tensor([[0.1654, 0.0116]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:14:10 | INFO | item: 622, logits: tensor([[0.1652, 0.0118]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 20:14:11 | INFO | item: 623, logits: tensor([[0.1682, 0.0133]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:14:11 | INFO | item: 624, logits: tensor([[0.1683, 0.0143]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:14:11 | INFO | item: 625, logits: tensor([[0.1681, 0.0133]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 20:14:19 | INFO | item: 626, logits: tensor([[0.1665, 0.0127]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:14:19 | INFO | item: 627, logits: tensor([[0.1651, 0.0126]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:14:19 | INFO | item: 628, logits: tensor([[0.1657, 0.0115]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:14:20 | INFO | item: 629, logits: tensor([[0.1629, 0.0120]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 20:14:29 | INFO | item: 630, logits: tensor([[0.1672, 0.0129]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:14:29 | INFO | item: 631, logits: tensor([[0.1621, 0.0130]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:14:30 | INFO | item: 632, logits: tensor([[0.1683, 0.0134]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:14:30 | INFO | item: 633, logits: tensor([[0.1662, 0.0132]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:14:39 | INFO | item: 634, logits: tensor([[0.1654, 0.0116]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:14:39 | INFO | item: 635, logits: tensor([[0.1667, 0.0118]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:14:40 | INFO | item: 636, logits: tensor([[0.1654, 0.0125]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:14:40 | INFO | item: 637, logits: tensor([[0.1680, 0.0132]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:14:47 | INFO | item: 638, logits: tensor([[0.1668, 0.0128]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:14:47 | INFO | item: 639, logits: tensor([[0.1659, 0.0119]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 20:14:47 | INFO | item: 640, logits: tensor([[0.1674, 0.0120]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:14:47 | INFO | item: 641, logits: tensor([[0.1652, 0.0119]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:14:57 | INFO | item: 642, logits: tensor([[0.1668, 0.0127]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:14:57 | INFO | item: 643, logits: tensor([[0.1650, 0.0124]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:14:57 | INFO | item: 644, logits: tensor([[0.1664, 0.0122]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:14:57 | INFO | item: 645, logits: tensor([[0.1649, 0.0123]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 20:15:06 | INFO | item: 646, logits: tensor([[0.1676, 0.0124]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:15:06 | INFO | item: 647, logits: tensor([[0.1634, 0.0119]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:15:06 | INFO | item: 648, logits: tensor([[0.1671, 0.0128]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:15:07 | INFO | item: 649, logits: tensor([[0.1665, 0.0124]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:15:16 | INFO | item: 650, logits: tensor([[0.1641, 0.0139]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:15:16 | INFO | item: 651, logits: tensor([[0.1682, 0.0144]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:15:16 | INFO | item: 652, logits: tensor([[0.1671, 0.0139]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:15:16 | INFO | item: 653, logits: tensor([[0.1663, 0.0138]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:15:26 | INFO | item: 654, logits: tensor([[0.1679, 0.0128]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:15:26 | INFO | item: 655, logits: tensor([[0.1672, 0.0130]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 20:15:26 | INFO | item: 656, logits: tensor([[0.1673, 0.0136]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:15:26 | INFO | item: 657, logits: tensor([[0.1665, 0.0122]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:15:30 | INFO | item: 658, logits: tensor([[0.1670, 0.0138]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 20:15:30 | INFO | item: 659, logits: tensor([[0.1635, 0.0123]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:15:30 | INFO | item: 660, logits: tensor([[0.1650, 0.0118]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:15:30 | INFO | item: 661, logits: tensor([[0.1671, 0.0137]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:15:38 | INFO | item: 662, logits: tensor([[0.1665, 0.0129]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:15:38 | INFO | item: 663, logits: tensor([[0.1680, 0.0136]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:15:38 | INFO | item: 664, logits: tensor([[0.1639, 0.0135]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:15:39 | INFO | item: 665, logits: tensor([[0.1677, 0.0136]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 20:15:45 | INFO | item: 666, logits: tensor([[0.1669, 0.0131]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:15:45 | INFO | item: 667, logits: tensor([[0.1684, 0.0136]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:15:45 | INFO | item: 668, logits: tensor([[0.1656, 0.0118]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:15:46 | INFO | item: 669, logits: tensor([[0.1654, 0.0121]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 20:15:50 | INFO | item: 670, logits: tensor([[0.1656, 0.0116]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:15:50 | INFO | item: 671, logits: tensor([[0.1670, 0.0134]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:15:50 | INFO | item: 672, logits: tensor([[0.1663, 0.0121]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:15:51 | INFO | item: 673, logits: tensor([[0.1682, 0.0136]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:15:57 | INFO | item: 674, logits: tensor([[0.1669, 0.0120]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:15:57 | INFO | item: 675, logits: tensor([[0.1685, 0.0134]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 20:15:57 | INFO | item: 676, logits: tensor([[0.1635, 0.0121]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:15:57 | INFO | item: 677, logits: tensor([[0.1682, 0.0136]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:16:05 | INFO | item: 678, logits: tensor([[0.1651, 0.0126]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:16:05 | INFO | item: 679, logits: tensor([[0.1668, 0.0127]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:16:05 | INFO | item: 680, logits: tensor([[0.1673, 0.0123]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:16:05 | INFO | item: 681, logits: tensor([[0.1681, 0.0127]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:16:14 | INFO | item: 682, logits: tensor([[0.1657, 0.0120]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:16:15 | INFO | item: 683, logits: tensor([[0.1657, 0.0131]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 20:16:15 | INFO | item: 684, logits: tensor([[0.1655, 0.0128]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:16:15 | INFO | item: 685, logits: tensor([[0.1674, 0.0133]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 20:16:24 | INFO | item: 686, logits: tensor([[0.1642, 0.0118]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 20:16:25 | INFO | item: 687, logits: tensor([[0.1633, 0.0128]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:16:25 | INFO | item: 688, logits: tensor([[0.1666, 0.0136]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:16:25 | INFO | item: 689, logits: tensor([[0.1681, 0.0129]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:16:36 | INFO | item: 690, logits: tensor([[0.1637, 0.0123]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:16:36 | INFO | item: 691, logits: tensor([[0.1656, 0.0128]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:16:36 | INFO | item: 692, logits: tensor([[0.1648, 0.0116]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:16:36 | INFO | item: 693, logits: tensor([[0.1648, 0.0117]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:16:45 | INFO | item: 694, logits: tensor([[0.1672, 0.0128]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 20:16:45 | INFO | item: 695, logits: tensor([[0.1664, 0.0123]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 20:16:45 | INFO | item: 696, logits: tensor([[0.1663, 0.0128]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 20:16:45 | INFO | item: 697, logits: tensor([[0.1657, 0.0127]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:16:53 | INFO | item: 698, logits: tensor([[0.1666, 0.0123]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 20:16:53 | INFO | item: 699, logits: tensor([[0.1661, 0.0120]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 20:16:53 | INFO | item: 700, logits: tensor([[0.1659, 0.0121]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:16:54 | INFO | item: 701, logits: tensor([[0.1670, 0.0125]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:17:04 | INFO | item: 702, logits: tensor([[0.1662, 0.0126]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:17:04 | INFO | item: 703, logits: tensor([[0.1666, 0.0130]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:17:04 | INFO | item: 704, logits: tensor([[0.1663, 0.0123]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 20:17:04 | INFO | item: 705, logits: tensor([[0.1671, 0.0129]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:17:12 | INFO | item: 706, logits: tensor([[0.1669, 0.0136]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 20:17:12 | INFO | item: 707, logits: tensor([[0.1669, 0.0132]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:17:12 | INFO | item: 708, logits: tensor([[0.1661, 0.0117]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 20:17:13 | INFO | item: 709, logits: tensor([[0.1665, 0.0130]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:17:22 | INFO | item: 710, logits: tensor([[0.1649, 0.0117]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:17:22 | INFO | item: 711, logits: tensor([[0.1652, 0.0127]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 20:17:22 | INFO | item: 712, logits: tensor([[0.1681, 0.0128]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
